"No.","Time","Source","Destination","Protocol","Length","Info"
"118","16.896004639","192.168.109.2","192.168.109.131","DNS","449","Standard query response 0x400d A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 52.11.35.6 NS ns-1260.awsdns-29.org NS ns-377.awsdns-47.com NS ns-1986.awsdns-56.co.uk NS ns-614.awsdns-12.net A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"119","16.903050067","192.168.109.131","192.168.109.2","DNS","95","Standard query 0xa483 A content-signature-2.cdn.mozilla.net"
"120","16.903121700","192.168.109.131","192.168.109.2","DNS","95","Standard query 0x43cd AAAA content-signature-2.cdn.mozilla.net"
"121","16.907373948","192.168.109.2","192.168.109.131","DNS","512","Standard query response 0xa483 A content-signature-2.cdn.mozilla.net CNAME d2nxq2uap88usk.cloudfront.net A 13.227.143.102 A 13.227.143.34 A 13.227.143.44 A 13.227.143.59 NS ns-1295.awsdns-33.org NS ns-704.awsdns-24.net NS ns-1811.awsdns-34.co.uk NS ns-365.awsdns-45.com A 205.251.193.109 AAAA 2600:9000:5301:6d00::1 A 205.251.194.192 AAAA 2600:9000:5302:c000::1 A 205.251.197.15 AAAA 2600:9000:5305:f00::1 A 205.251.199.19 AAAA 2600:9000:5307:1300::1"
"122","16.907538332","192.168.109.2","192.168.109.131","DNS","540","Standard query response 0x43cd AAAA content-signature-2.cdn.mozilla.net CNAME d2nxq2uap88usk.cloudfront.net AAAA 2600:9000:21f0:aa00:a:da5e:7900:93a1 AAAA 2600:9000:21f0:b400:a:da5e:7900:93a1 AAAA 2600:9000:21f0:be00:a:da5e:7900:93a1 AAAA 2600:9000:21f0:1600:a:da5e:7900:93a1 AAAA 2600:9000:21f0:2800:a:da5e:7900:93a1 AAAA 2600:9000:21f0:5000:a:da5e:7900:93a1 AAAA 2600:9000:21f0:8c00:a:da5e:7900:93a1 AAAA 2600:9000:21f0:9e00:a:da5e:7900:93a1 NS ns-1295.awsdns-33.org NS ns-704.awsdns-24.net NS ns-365.awsdns-45.com NS ns-1811.awsdns-34.co.uk A 205.251.193.109 AAAA 2600:9000:5301:6d00::1"
"123","16.917596720","192.168.109.131","13.227.143.102","TCP","74","[TCP Retransmission] 35352  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=124470734 TSecr=0 WS=128"
"124","16.927158362","192.168.109.131","192.168.109.2","DNS","85","Standard query 0xb14a A push.services.mozilla.com"
"125","16.927339248","192.168.109.131","192.168.109.2","DNS","85","Standard query 0x020a AAAA push.services.mozilla.com"
"126","16.928129316","13.227.143.102","192.168.109.131","TCP","60","[TCP Retransmission] 443  >  35352 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"127","16.928157751","192.168.109.131","13.227.143.102","TCP","54","35352  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"128","16.928896183","192.168.109.131","13.227.143.102","TCP","571","[TCP Retransmission] 35352  >  443 [PSH, ACK] Seq=1 Ack=1 Win=3737600 Len=517"
"129","16.929106022","13.227.143.102","192.168.109.131","TCP","60","443  >  35352 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"130","16.933956627","192.168.109.2","192.168.109.131","DNS","449","Standard query response 0xb14a A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 52.11.35.6 NS ns-377.awsdns-47.com NS ns-1986.awsdns-56.co.uk NS ns-614.awsdns-12.net NS ns-1260.awsdns-29.org A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"131","16.936845059","192.168.109.2","192.168.109.131","DNS","205","Standard query response 0x020a AAAA push.services.mozilla.com CNAME autopush.prod.mozaws.net SOA ns-1260.awsdns-29.org"
"132","16.937087576","192.168.109.131","52.11.35.6","TCP","74","[TCP Out-Of-Order] 41690  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4229127143 TSecr=0 WS=128"
"133","16.942034966","13.227.143.102","192.168.109.131","TCP","3500","[TCP Retransmission] 443  >  35352 [PSH, ACK] Seq=1 Ack=518 Win=64240 Len=3446"
"134","16.942060017","192.168.109.131","13.227.143.102","TCP","54","35352  >  443 [ACK] Seq=518 Ack=3447 Win=4485120 Len=0"
"135","16.945831068","192.168.109.131","13.227.143.102","TCP","180","[TCP Retransmission] 35352  >  443 [PSH, ACK] Seq=518 Ack=3447 Win=4485120 Len=126"
"136","16.946031095","13.227.143.102","192.168.109.131","TCP","60","443  >  35352 [ACK] Seq=3447 Ack=644 Win=64240 Len=0"
"137","16.955947188","13.227.143.102","192.168.109.131","TCP","381","[TCP Retransmission] 443  >  35352 [PSH, ACK] Seq=3447 Ack=644 Win=64240 Len=327"
"138","16.999555717","192.168.109.131","13.227.143.102","TCP","54","35352  >  443 [ACK] Seq=644 Ack=3774 Win=4858880 Len=0"
"139","17.031756026","192.168.109.131","103.243.115.112","TCP","54","[TCP Keep-Alive] 55406  >  80 [ACK] Seq=296 Ack=385 Win=3842048 Len=0"
"140","17.031824029","192.168.109.131","103.243.115.112","TCP","54","[TCP Keep-Alive] 55408  >  80 [ACK] Seq=301 Ack=385 Win=3842048 Len=0"
"141","17.031983330","103.243.115.112","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 80  >  55406 [ACK] Seq=385 Ack=297 Win=64240 Len=0"
"142","17.031990404","103.243.115.112","192.168.109.131","TCP","60","[TCP Keep-Alive ACK] 80  >  55408 [ACK] Seq=385 Ack=302 Win=64240 Len=0"
"143","17.089597297","192.168.109.131","13.227.143.102","TCP","56","35352  >  443 [RST, ACK] Seq=644 Ack=3774 Win=4858880 Len=0"
"144","17.096253067","127.0.0.1","127.0.1.1","DNS","86","Standard query 0xc829 A snippets.cdn.mozilla.net"
"145","17.096297774","192.168.109.131","192.168.109.2","DNS","86","Standard query 0x62e1 A snippets.cdn.mozilla.net"
"146","17.096666082","127.0.0.1","127.0.1.1","DNS","86","Standard query 0xb75b AAAA snippets.cdn.mozilla.net"
"147","17.096687333","192.168.109.131","192.168.109.2","DNS","86","Standard query 0x2cf9 AAAA snippets.cdn.mozilla.net"
"148","17.100101192","192.168.109.2","192.168.109.131","DNS","503","Standard query response 0x62e1 A snippets.cdn.mozilla.net CNAME d228z91au11ukj.cloudfront.net A 13.227.143.99 A 13.227.143.19 A 13.227.143.26 A 13.227.143.69 NS ns-1433.awsdns-51.org NS ns-333.awsdns-41.com NS ns-889.awsdns-47.net NS ns-1592.awsdns-07.co.uk A 205.251.193.77 AAAA 2600:9000:5301:4d00::1 A 205.251.195.121 AAAA 2600:9000:5303:7900::1 A 205.251.197.153 AAAA 2600:9000:5305:9900::1 A 205.251.198.56 AAAA 2600:9000:5306:3800::1"
"149","17.100157645","127.0.1.1","127.0.0.1","DNS","503","Standard query response 0xc829 A snippets.cdn.mozilla.net CNAME d228z91au11ukj.cloudfront.net A 13.227.143.99 A 13.227.143.19 A 13.227.143.26 A 13.227.143.69 NS ns-1433.awsdns-51.org NS ns-333.awsdns-41.com NS ns-889.awsdns-47.net NS ns-1592.awsdns-07.co.uk A 205.251.193.77 AAAA 2600:9000:5301:4d00::1 A 205.251.195.121 AAAA 2600:9000:5303:7900::1 A 205.251.197.153 AAAA 2600:9000:5305:9900::1 A 205.251.198.56 AAAA 2600:9000:5306:3800::1"
"150","17.101038066","192.168.109.2","192.168.109.131","DNS","207","Standard query response 0x2cf9 AAAA snippets.cdn.mozilla.net CNAME d228z91au11ukj.cloudfront.net SOA ns-889.awsdns-47.net"
"151","17.101070056","127.0.1.1","127.0.0.1","DNS","207","Standard query response 0xb75b AAAA snippets.cdn.mozilla.net CNAME d228z91au11ukj.cloudfront.net SOA ns-889.awsdns-47.net"
"152","17.101239166","192.168.109.131","13.227.143.99","TCP","76","34042  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3198577958 TSecr=0 WS=128"
"153","17.109368598","13.227.143.99","192.168.109.131","TCP","62","443  >  34042 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"154","17.109394738","192.168.109.131","13.227.143.99","TCP","56","34042  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"155","17.110198961","192.168.109.131","13.227.143.99","TLSv1.2","573","Client Hello"
"156","17.110417969","13.227.143.99","192.168.109.131","TCP","62","443  >  34042 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"157","17.122960358","13.227.143.99","192.168.109.131","TLSv1.2","3771","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"158","17.122979467","192.168.109.131","13.227.143.99","TCP","56","34042  >  443 [ACK] Seq=518 Ack=3716 Win=4672000 Len=0"
"159","17.124840324","192.168.109.131","13.227.143.99","TLSv1.2","182","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"160","17.125035348","13.227.143.99","192.168.109.131","TCP","62","443  >  34042 [ACK] Seq=3716 Ack=644 Win=64240 Len=0"
"161","17.133523945","13.227.143.99","192.168.109.131","TLSv1.2","298","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"162","17.175932652","192.168.109.131","13.227.143.99","TCP","56","34042  >  443 [ACK] Seq=644 Ack=3958 Win=5045760 Len=0"
"163","17.187397737","127.0.0.1","127.0.1.1","DNS","87","Standard query 0xfef3 A push.services.mozilla.com"
"164","17.187438272","192.168.109.131","192.168.109.2","DNS","87","Standard query 0xa05a A push.services.mozilla.com"
"165","17.191333301","192.168.109.2","192.168.109.131","DNS","451","Standard query response 0xa05a A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 52.11.35.6 NS ns-377.awsdns-47.com NS ns-614.awsdns-12.net NS ns-1986.awsdns-56.co.uk NS ns-1260.awsdns-29.org A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"166","17.191382386","127.0.1.1","127.0.0.1","DNS","451","Standard query response 0xfef3 A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 52.11.35.6 NS ns-377.awsdns-47.com NS ns-614.awsdns-12.net NS ns-1986.awsdns-56.co.uk NS ns-1260.awsdns-29.org A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"167","17.191580249","192.168.109.131","52.11.35.6","TCP","76","41694  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4229127398 TSecr=0 WS=128"
"168","17.261107967","52.11.35.6","192.168.109.131","TCP","62","443  >  41690 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"169","17.261141740","192.168.109.131","52.11.35.6","TCP","56","41690  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"170","17.263031429","192.168.109.131","52.11.35.6","TLSv1.2","573","Client Hello"
"171","17.263368907","52.11.35.6","192.168.109.131","TCP","62","443  >  41690 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"172","17.089597297","192.168.109.131","13.227.143.102","TCP","54","35352  >  443 [RST, ACK] Seq=644 Ack=3774 Win=4858880 Len=0"
"173","17.096297774","192.168.109.131","192.168.109.2","DNS","84","Standard query 0x62e1 A snippets.cdn.mozilla.net"
"174","17.096687333","192.168.109.131","192.168.109.2","DNS","84","Standard query 0x2cf9 AAAA snippets.cdn.mozilla.net"
"175","17.100101192","192.168.109.2","192.168.109.131","DNS","501","Standard query response 0x62e1 A snippets.cdn.mozilla.net CNAME d228z91au11ukj.cloudfront.net A 13.227.143.99 A 13.227.143.19 A 13.227.143.26 A 13.227.143.69 NS ns-1433.awsdns-51.org NS ns-333.awsdns-41.com NS ns-889.awsdns-47.net NS ns-1592.awsdns-07.co.uk A 205.251.193.77 AAAA 2600:9000:5301:4d00::1 A 205.251.195.121 AAAA 2600:9000:5303:7900::1 A 205.251.197.153 AAAA 2600:9000:5305:9900::1 A 205.251.198.56 AAAA 2600:9000:5306:3800::1"
"176","17.101038066","192.168.109.2","192.168.109.131","DNS","205","Standard query response 0x2cf9 AAAA snippets.cdn.mozilla.net CNAME d228z91au11ukj.cloudfront.net SOA ns-889.awsdns-47.net"
"177","17.101239166","192.168.109.131","13.227.143.99","TCP","74","[TCP Retransmission] 34042  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=3198577958 TSecr=0 WS=128"
"178","17.109368598","13.227.143.99","192.168.109.131","TCP","60","[TCP Retransmission] 443  >  34042 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"179","17.109394738","192.168.109.131","13.227.143.99","TCP","54","34042  >  443 [ACK] Seq=1 Ack=1 Win=3737600 Len=0"
"180","17.110198961","192.168.109.131","13.227.143.99","TCP","571","[TCP Retransmission] 34042  >  443 [PSH, ACK] Seq=1 Ack=1 Win=3737600 Len=517"
"181","17.110417969","13.227.143.99","192.168.109.131","TCP","60","443  >  34042 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"182","17.122960358","13.227.143.99","192.168.109.131","TCP","3769","[TCP Retransmission] 443  >  34042 [PSH, ACK] Seq=1 Ack=518 Win=64240 Len=3715"
"183","17.122979467","192.168.109.131","13.227.143.99","TCP","54","34042  >  443 [ACK] Seq=518 Ack=3716 Win=4672000 Len=0"
"184","17.124840324","192.168.109.131","13.227.143.99","TCP","180","[TCP Retransmission] 34042  >  443 [PSH, ACK] Seq=518 Ack=3716 Win=4672000 Len=126"
"185","17.125035348","13.227.143.99","192.168.109.131","TCP","60","443  >  34042 [ACK] Seq=3716 Ack=644 Win=64240 Len=0"
"186","17.133523945","13.227.143.99","192.168.109.131","TCP","296","[TCP Retransmission] 443  >  34042 [PSH, ACK] Seq=3716 Ack=644 Win=64240 Len=242"
"187","17.175932652","192.168.109.131","13.227.143.99","TCP","54","34042  >  443 [ACK] Seq=644 Ack=3958 Win=5045760 Len=0"
"188","17.187438272","192.168.109.131","192.168.109.2","DNS","85","Standard query 0xa05a A push.services.mozilla.com"
"189","17.191333301","192.168.109.2","192.168.109.131","DNS","449","Standard query response 0xa05a A push.services.mozilla.com CNAME autopush.prod.mozaws.net A 52.11.35.6 NS ns-377.awsdns-47.com NS ns-614.awsdns-12.net NS ns-1986.awsdns-56.co.uk NS ns-1260.awsdns-29.org A 205.251.193.121 AAAA 2600:9000:5301:7900::1 A 205.251.194.102 AAAA 2600:9000:5302:6600::1 A 205.251.196.236 AAAA 2600:9000:5304:ec00::1 A 205.251.199.194 AAAA 2600:9000:5307:c200::1"
"190","17.191580249","192.168.109.131","52.11.35.6","TCP","74","[TCP Out-Of-Order] 41694  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4229127398 TSecr=0 WS=128"
"191","17.261107967","52.11.35.6","192.168.109.131","TCP","60","[TCP Out-Of-Order] 443  >  41690 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"192","17.261141740","192.168.109.131","52.11.35.6","TCP","54","41690  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"193","17.263031429","192.168.109.131","52.11.35.6","TCP","571","[TCP Retransmission] 41690  >  443 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=517"
"194","17.263368907","52.11.35.6","192.168.109.131","TCP","60","443  >  41690 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"195","17.538250528","52.11.35.6","192.168.109.131","TCP","62","443  >  41694 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"196","17.538286317","192.168.109.131","52.11.35.6","TCP","56","41694  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"197","17.540169399","192.168.109.131","52.11.35.6","TLSv1.2","573","Client Hello"
"198","17.540451351","52.11.35.6","192.168.109.131","TCP","62","443  >  41694 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"199","21.785987273","52.11.35.6","192.168.109.131","TLSv1.2","3474","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"200","21.786031884","192.168.109.131","52.11.35.6","TCP","56","41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"201","21.786081412","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"202","21.786091163","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 200#1] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"203","21.786120894","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"204","21.786127173","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 200#2] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"205","21.786157995","52.11.35.6","192.168.109.131","TLSv1.2","3474","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"206","21.786165308","192.168.109.131","52.11.35.6","TCP","56","41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"207","21.786194785","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"208","21.786201001","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 200#3] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"209","21.786231919","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"210","21.786237676","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 206#1] 41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"211","21.786266554","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"212","21.786272542","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 206#2] 41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"213","21.786301196","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"214","21.786307096","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 206#3] 41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"215","21.786336284","Vmware_c0:00:08","","ARP","62","Who has 192.168.109.2? Tell 192.168.109.1"
"216","21.786351744","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"217","21.786356668","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 200#4] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"218","21.786385502","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"219","21.786391739","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 206#4] 41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"220","21.786418510","Vmware_c0:00:08","","ARP","62","Who has 192.168.109.2? Tell 192.168.109.1"
"221","21.786426137","Vmware_c0:00:08","","ARP","62","Who has 192.168.109.2? Tell 192.168.109.1"
"222","21.786428526","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"223","21.786433160","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 200#5] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"224","21.786465744","52.11.35.6","192.168.109.131","TLSv1.2","3474","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"225","21.786472448","192.168.109.131","52.11.35.6","TCP","56","[TCP Dup ACK 206#5] 41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"226","21.786499966","Vmware_c0:00:08","","ARP","62","Who has 192.168.109.2? Tell 192.168.109.1"
"227","17.538250528","52.11.35.6","192.168.109.131","TCP","60","[TCP Retransmission] 443  >  41694 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"228","17.538286317","192.168.109.131","52.11.35.6","TCP","54","41694  >  443 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"229","17.540169399","192.168.109.131","52.11.35.6","TCP","571","[TCP Retransmission] 41694  >  443 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=517"
"230","17.540451351","52.11.35.6","192.168.109.131","TCP","60","443  >  41694 [ACK] Seq=1 Ack=518 Win=64240 Len=0"
"231","21.785987273","52.11.35.6","192.168.109.131","TLSv1.2","3472","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"232","21.786031884","192.168.109.131","52.11.35.6","TCP","54","[TCP Dup ACK 200#6] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"233","21.786081412","52.11.35.6","192.168.109.131","TLSv1.2","3472","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"234","21.786091163","192.168.109.131","52.11.35.6","TCP","54","[TCP Dup ACK 200#7] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"235","21.786120894","52.11.35.6","192.168.109.131","TLSv1.2","3472","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"236","21.786127173","192.168.109.131","52.11.35.6","TCP","54","[TCP Dup ACK 200#8] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"237","21.786157995","52.11.35.6","192.168.109.131","TCP","3472","[TCP Retransmission] 443  >  41694 [PSH, ACK] Seq=1 Ack=518 Win=64240 Len=3418"
"238","21.786165308","192.168.109.131","52.11.35.6","TCP","54","41694  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"239","21.786194785","52.11.35.6","192.168.109.131","TLSv1.2","3472","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"240","21.786201001","192.168.109.131","52.11.35.6","TCP","54","[TCP Dup ACK 200#9] 41690  >  443 [ACK] Seq=518 Ack=3419 Win=35040 Len=0"
"241","21.786231919","52.11.35.6","192.168.109.131","TLSv1.2","3472","[TCP Spurious Retransmission] , Server Hello, Certificate, Server Key Exchange, Server Hello Done"
